3146,1990-02-26,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20080099.jpg
3148,1986-08-22,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20090002.jpg
3149,1990-04-03,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20090003.jpg
3150,1987-02-18,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20090004.jpg
3158,1990-07-12,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20090012.jpg
3163,1993-09-01,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20090017.jpg
3165,1990-12-19,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20090019.jpg
3166,1993-11-26,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20090020.jpg
3177,1993-12-31,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20090031.jpg
3181,1993-08-15,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20090035.jpg
3182,1993-08-18,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20090036.jpg
3189,1993-06-03,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20090043.jpg
3206,1986-10-22,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20090065.jpg
3207,1991-07-20,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20090066.jpg
3208,1986-06-19,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20090067.jpg
3218,1994-03-11,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20090080.jpg
3219,1988-10-18,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20090081.jpg
3224,1991-12-29,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20090087.jpg
3232,1991-06-12,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20100005.jpg
3239,1994-10-27,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20100013.jpg
3242,1991-11-20,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20100016.jpg
3247,1991-11-19,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20100021.jpg
3250,1991-05-29,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20100024.jpg
3255,1994-06-01,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20100029.jpg
3265,1994-11-14,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20100039.jpg
3267,1994-07-01,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20100041.jpg
3270,1994-12-20,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20100044.jpg
3271,1994-09-05,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20100045.jpg
3272,1994-11-12,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20100046.jpg
3278,1995-01-17,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20100052.jpg
3279,1991-10-28,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20100053.jpg
3283,1994-10-22,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20100057.jpg
3284,1993-04-22,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20100058.jpg
3287,1994-06-10,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20100064.jpg
3296,1994-09-27,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20100073.jpg
3306,1989-05-08,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20100084.jpg
3307,1992-09-18,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20100085.jpg
3312,1990-11-06,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20100090.jpg
3316,1992-07-08,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20110003.jpg
3317,1993-03-30,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20110004.jpg
3319,1994-07-28,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20110006.jpg
3321,1991-11-29,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20110008.jpg
3322,1992-07-02,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20110009.jpg
3325,1988-11-14,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20110015.jpg
3326,1989-02-10,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20110018.jpg
3327,1995-11-17,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20110019.jpg
3329,1992-08-08,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20110021.jpg
3330,1992-10-30,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20110022.jpg
3333,1996-01-31,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20110025.jpg
3334,1995-04-13,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20110026.jpg
3337,1995-07-24,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20110029.jpg
3338,1995-10-07,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20110030.jpg
3340,1993-01-14,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20110032.jpg
3344,1993-03-03,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20110036.jpg
3346,1995-06-15,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20110038.jpg
3350,1996-01-08,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20110042.jpg
3353,1995-05-07,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20110045.jpg
3356,1992-08-26,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20110048.jpg
3357,1995-07-30,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20110049.jpg
3362,1988-08-07,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20110055.jpg
3363,1992-12-30,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20110056.jpg
3367,1993-03-06,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20110061.jpg
3371,1993-10-05,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20110065.jpg
3372,1990-09-14,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20110066.jpg
3375,1993-08-21,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20120002.jpg
3376,1993-11-10,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20120003.jpg
3378,1992-02-10,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20120005.jpg
3379,1993-11-16,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20120006.jpg
3383,1996-04-06,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20120012.jpg
3386,1994-01-14,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20120015.jpg
3395,1997-01-12,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20120024.jpg
3396,1996-11-12,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20120025.jpg
3397,1993-12-14,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20120026.jpg
